id, category
426, 2
427, 1
428, 2
429, 0
430, 3
431, 2
432, 2
433, 0
434, 1
435, 2
436, 2
437, 1
438, 4
439, 0
440, 2
441, 0
442, 1
443, 3
444, 1
445, 4
446, 4
447, 3
448, 4
449, 1
450, 1
451, 1
452, 2
453, 0
454, 2
455, 1
456, 0
457, 0
458, 4
459, 2
460, 4
461, 3
462, 0
463, 1
464, 1
465, 3
466, 3
467, 1
468, 4
469, 2
470, 0
471, 3
472, 4
473, 1
474, 3
475, 1
476, 3
477, 0
478, 0
479, 2
480, 1
481, 2
482, 0
483, 3
484, 2
485, 1
486, 3
487, 1
488, 0
489, 1
490, 4
491, 4
492, 3
493, 3
494, 4
495, 0
496, 3
497, 0
498, 1
499, 3
500, 2
501, 1
502, 0
503, 2
504, 0
505, 1
506, 0
507, 0
508, 2
509, 1
510, 1
511, 1
512, 2
513, 2
514, 1
515, 4
516, 1
517, 1
518, 1
519, 0
520, 3
521, 1
522, 2
523, 0
524, 3
525, 2
526, 0
527, 3
528, 4
529, 0
530, 2
531, 1
532, 0
533, 4
534, 1
535, 3
536, 3
537, 3
538, 0
539, 3
540, 2
541, 3
542, 1
543, 4
544, 1
545, 3
546, 0
547, 1
548, 4
549, 1
550, 3
551, 2
552, 2
553, 4
554, 3
555, 4
556, 2
557, 3
558, 0
559, 1
560, 1
561, 3
562, 1
563, 2
564, 0
565, 2
566, 0
567, 2
568, 0
569, 0
570, 2
571, 1
572, 0
573, 0
574, 0
575, 2
576, 1
577, 2
578, 0
579, 0
580, 4
581, 1
582, 0
583, 2
584, 2
585, 3
586, 2
587, 3
588, 3
589, 0
590, 4
591, 4
592, 4
593, 0
594, 3
595, 0
596, 4
597, 2
598, 2
599, 2
600, 0
601, 4
602, 2
603, 2
604, 1
605, 0
606, 4
607, 1
608, 1
609, 1
610, 1
611, 2
612, 0
613, 3
614, 2
615, 1
616, 4
617, 2
618, 0
619, 2
620, 0
621, 0
622, 3
623, 1
624, 0
625, 2
626, 0
627, 0
628, 0
629, 0
630, 0
631, 4
632, 0
633, 3
634, 1
635, 0
636, 4
637, 4
638, 0
639, 3
640, 1
641, 1
642, 0
643, 1
644, 2
645, 4
646, 0
647, 0
648, 1
649, 3
650, 1
651, 4
652, 0
653, 0
654, 3
655, 4
656, 3
657, 1
658, 3
659, 2
660, 3
661, 0
662, 1
663, 1
664, 2
665, 0
666, 4
667, 0
668, 1
669, 0
670, 0
671, 1
672, 0
673, 3
674, 2
675, 2
676, 2
677, 1
678, 2
679, 1
680, 2
681, 0
682, 4
683, 1
684, 1
685, 1
686, 3
687, 1
688, 2
689, 1
690, 2
691, 0
692, 4
693, 1
694, 1
695, 0
696, 0
697, 1
698, 3
699, 3
700, 1
701, 0
702, 1
703, 2
704, 2
705, 0
706, 1
707, 1
708, 0
709, 0
710, 4
711, 0
712, 0
713, 1
714, 0
715, 3
716, 0
717, 2
718, 0
719, 0
720, 3
721, 3
722, 4
723, 0
724, 3
725, 1
726, 1
727, 3
728, 4
729, 2
730, 4
731, 3
732, 1
733, 0
734, 1
735, 2
736, 3
737, 0
738, 0
739, 1
740, 1
741, 1
742, 1
743, 1
744, 1
745, 1
746, 1
747, 3
748, 3
749, 3
750, 4
751, 1
752, 0
753, 3
754, 4
755, 1
756, 1
757, 0
758, 0
759, 3
760, 3
761, 4
762, 1
763, 1
764, 1
765, 3
766, 0
767, 1
768, 0
769, 0
770, 2
771, 0
772, 3
773, 1
774, 0
775, 0
776, 2
777, 1
778, 4
779, 2
780, 1
781, 3
782, 1
783, 1
784, 4
785, 1
786, 1
787, 2
788, 2
789, 1
790, 0
791, 3
792, 2
793, 4
794, 1
795, 0
796, 2
797, 0
798, 1
799, 3
800, 4
801, 3
802, 1
803, 0
804, 2
805, 4
806, 1
807, 0
808, 0
809, 2
810, 1
811, 3
812, 1
813, 2
814, 0
815, 1
816, 1
817, 0
818, 1
819, 3
820, 1
821, 0
822, 4
823, 1
824, 2
825, 0
826, 1
827, 0
828, 1
829, 3
830, 1
831, 1
832, 3
833, 3
834, 0
835, 1
836, 1
837, 1
838, 2
839, 3
840, 0
841, 0
842, 3
843, 1
844, 3
845, 3
846, 1
847, 0
848, 4
849, 3
850, 1
851, 0
852, 0
853, 2
854, 1
855, 0
856, 0
857, 1
858, 0
859, 0
860, 0
861, 0
862, 1
863, 1
864, 2
865, 2
866, 2
867, 1
868, 3
869, 1
870, 1
871, 1
872, 0
873, 3
874, 3
875, 3
876, 1
877, 1
878, 3
879, 1
880, 4
881, 1
882, 3
883, 0
884, 4
885, 1
886, 3
887, 0
888, 1
889, 0
890, 3
891, 2
892, 4
893, 1
894, 0
895, 1
896, 4
897, 2
898, 1
899, 3
900, 4
901, 4
902, 4
903, 2
904, 2
905, 0
906, 0
907, 2
908, 0
909, 2
910, 4
911, 0
912, 0
913, 0
914, 1
915, 3
916, 1
917, 0
918, 1
919, 2
920, 0
921, 0
922, 1
923, 3
924, 1
925, 1
926, 0
927, 0
928, 3
929, 3
930, 1
931, 1
932, 0
933, 1
934, 1
935, 3
936, 0
937, 4
938, 4
939, 3
940, 1
941, 0
942, 3
943, 2
944, 0
945, 2
946, 3
947, 1
948, 0
949, 3
950, 2
951, 3
952, 1
953, 0
954, 2
955, 0
956, 0
957, 1
958, 1
959, 1
960, 3
961, 1
962, 2
963, 2
964, 0
965, 2
966, 1
967, 2
968, 1
969, 0
970, 0
971, 2
972, 1
973, 0
974, 1
975, 1
976, 0
977, 0
978, 3
979, 1
980, 2
981, 1
982, 0
983, 3
984, 0
985, 2
986, 4
987, 2
988, 3
989, 0
990, 0
991, 3
992, 3
993, 1
994, 0
995, 1
996, 3
997, 1
998, 3
999, 1
1000, 0
1001, 4
1002, 0
1003, 1
1004, 1
1005, 3
1006, 2
1007, 1
1008, 0
1009, 4
1010, 0
1011, 3
1012, 0
1013, 0
1014, 2
1015, 0
1016, 1
1017, 0
1018, 3
1019, 1
1020, 0
1021, 1
1022, 0
1023, 3
1024, 1
1025, 2
1026, 1
1027, 1
1028, 3
1029, 0
1030, 3
1031, 3
1032, 3
1033, 0
1034, 1
1035, 3
1036, 3
1037, 2
1038, 4
1039, 1
1040, 0
1041, 2
1042, 3
1043, 1
1044, 2
1045, 2
1046, 1
1047, 0
1048, 3
1049, 3
1050, 0
1051, 0
1052, 0
1053, 0
1054, 4
1055, 1
1056, 1
1057, 3
1058, 1
1059, 3
1060, 3
1061, 0
1062, 0
1063, 3
1064, 1
1065, 0
1066, 0
1067, 0
1068, 4
1069, 3
1070, 1
1071, 1
1072, 1
1073, 1
1074, 1
1075, 3
1076, 0
1077, 2
1078, 0
1079, 2
1080, 1
1081, 0
1082, 0
1083, 1
1084, 2
1085, 4
1086, 3
1087, 4
1088, 2
1089, 1
1090, 1
1091, 1
1092, 1
1093, 0
1094, 1
1095, 0
1096, 1
1097, 0
1098, 3
1099, 3
1100, 0
1101, 1
1102, 1
1103, 1
1104, 1
1105, 1
1106, 0
1107, 0
1108, 4
1109, 0
1110, 3
1111, 3
1112, 3
1113, 1
1114, 1
1115, 4
1116, 4
1117, 0
1118, 3
1119, 4
1120, 1
1121, 1
1122, 1
1123, 4
1124, 1
1125, 2
1126, 1
1127, 3
1128, 3
1129, 1
1130, 0
1131, 0
1132, 2
1133, 0
1134, 1
1135, 2
1136, 1
1137, 1
1138, 1
1139, 1
1140, 3
1141, 4
1142, 4
1143, 4
1144, 1
1145, 3
1146, 3
1147, 3
1148, 1
1149, 1
1150, 2
1151, 3
1152, 4
1153, 0
1154, 3
1155, 2
1156, 1
1157, 3
1158, 1
1159, 2
1160, 3
1161, 1
1162, 4
1163, 1
1164, 0
1165, 0
1166, 1
1167, 1
1168, 0
1169, 1
1170, 1
1171, 1
1172, 2
1173, 0
1174, 1
1175, 1
1176, 1
1177, 3
1178, 1
1179, 2
1180, 2
1181, 1
1182, 1
1183, 1
1184, 4
1185, 0
1186, 3
1187, 0
1188, 2
1189, 1
1190, 1
1191, 2
1192, 1
1193, 3
1194, 2
1195, 4
1196, 0
1197, 2
1198, 0
1199, 3
1200, 1
1201, 2
1202, 3
1203, 2
1204, 1
1205, 2
1206, 2
1207, 2
1208, 1
1209, 3
1210, 1
1211, 3
1212, 0
1213, 1
1214, 2
1215, 0
1216, 0
1217, 0
1218, 0
1219, 1
1220, 0
1221, 0
1222, 3
1223, 0
1224, 4
1225, 3
1226, 1
1227, 2
1228, 1
1229, 0
1230, 0
1231, 3
1232, 1
1233, 1
1234, 4
1235, 0
1236, 0
1237, 2
1238, 4
1239, 4
1240, 3
1241, 2
1242, 0
1243, 1
1244, 0
1245, 2
1246, 3
1247, 4
1248, 4
1249, 1
1250, 1
1251, 3
1252, 1
1253, 0
1254, 1
1255, 2
1256, 2
1257, 0
1258, 2
1259, 3
1260, 4
1261, 1
1262, 0
1263, 2
1264, 1
1265, 1
1266, 1
1267, 1
1268, 0
1269, 3
1270, 0
1271, 4
1272, 1
1273, 0
1274, 0
1275, 0
1276, 2
1277, 0
1278, 3
1279, 2
1280, 3
1281, 0
1282, 1
1283, 1
1284, 1
1285, 0
1286, 3
1287, 3
1288, 0
1289, 0
1290, 3
1291, 1
1292, 1
1293, 0
1294, 2
1295, 3
1296, 0
1297, 3
1298, 0
1299, 0
1300, 2
1301, 0
1302, 0
1303, 2
1304, 3
1305, 3
1306, 1
1307, 0
1308, 2
1309, 3
1310, 0
1311, 1
1312, 0
1313, 1
1314, 3
1315, 0
1316, 0
1317, 3
1318, 4
1319, 0
1320, 1
1321, 3
1322, 0
1323, 4
1324, 1
1325, 0
1326, 2
1327, 4
1328, 4
1329, 1
1330, 0
1331, 2
1332, 0
1333, 0
1334, 0
1335, 1
1336, 3
1337, 3
1338, 1
1339, 2
1340, 2
1341, 0
1342, 4
1343, 0
1344, 1
1345, 0
1346, 1
1347, 1
1348, 0
1349, 0
1350, 1
1351, 3
1352, 4
1353, 1
1354, 2
1355, 0
1356, 3
1357, 4
1358, 3
1359, 2
1360, 0
1361, 2
1362, 3
1363, 1
1364, 0
1365, 2
1366, 0
1367, 1
1368, 0
1369, 3
1370, 0
1371, 0
1372, 3
1373, 2
1374, 2
1375, 0
1376, 1
1377, 0
1378, 1
1379, 1
1380, 1
1381, 1
1382, 0
1383, 1
1384, 0
1385, 1
1386, 0
1387, 4
1388, 1
1389, 1
1390, 4
1391, 1
1392, 4
1393, 0
1394, 3
1395, 0
1396, 3
1397, 1
1398, 0
1399, 2
1400, 0
1401, 2
1402, 2
1403, 4
1404, 4
1405, 0
1406, 4
1407, 0
1408, 0
1409, 1
1410, 1
1411, 1
1412, 0
1413, 0
1414, 3
1415, 2
1416, 1
1417, 4
1418, 1
1419, 1
1420, 3
1421, 1
1422, 1
1423, 1
1424, 4
1425, 0
1426, 3
1427, 1
1428, 3
1429, 1
1430, 3
1431, 1
1432, 0
1433, 0
1434, 4
1435, 0
1436, 1
1437, 0
1438, 0
1439, 3
1440, 3
1441, 1
1442, 1
1443, 0
1444, 1
1445, 3
1446, 2
1447, 1
1448, 0
1449, 1
1450, 3
1451, 0
1452, 3
1453, 1
1454, 2
1455, 1
1456, 0
1457, 1
1458, 1
1459, 2
1460, 3
1461, 3
1462, 2
1463, 1
1464, 2
1465, 1
1466, 3
1467, 0
1468, 0
1469, 1
1470, 4
1471, 1
1472, 1
1473, 0
1474, 1
1475, 4
1476, 1
1477, 4
1478, 4
1479, 1
1480, 1
1481, 0
1482, 3
1483, 4
1484, 4
1485, 0
1486, 3
1487, 1
1488, 4
1489, 2
1490, 1
1491, 4
1492, 0
1493, 0
1494, 1
1495, 0
1496, 1
1497, 1
1498, 1
1499, 0
1500, 1
1501, 1
1502, 3
1503, 0
1504, 3
1505, 4
1506, 0
1507, 0
1508, 3
1509, 0
1510, 2
1511, 0
1512, 3
1513, 1
1514, 2
1515, 4
1516, 1
1517, 4
1518, 1
1519, 1
1520, 4
1521, 4
1522, 0
1523, 0
1524, 0
1525, 0
1526, 0
1527, 1
1528, 4
1529, 4
1530, 0
1531, 4
1532, 1
1533, 2
1534, 2
1535, 1
1536, 1
1537, 0
1538, 0
1539, 2
1540, 1
1541, 3
1542, 0
1543, 2
1544, 4
1545, 3
1546, 1
1547, 0
1548, 0
1549, 0
1550, 4
1551, 1
1552, 0
1553, 1
1554, 4
1555, 3
1556, 0
1557, 0
1558, 0
1559, 1
1560, 0
1561, 1
1562, 4
1563, 1
1564, 3
1565, 1
1566, 0
1567, 3
1568, 3
1569, 3
1570, 1
1571, 2
1572, 3
1573, 2
1574, 0
1575, 0
1576, 0
1577, 0
1578, 3
1579, 2
1580, 1
1581, 2
1582, 2
1583, 0
1584, 1
1585, 1
1586, 2
1587, 0
1588, 1
1589, 1
1590, 0
1591, 1
1592, 0
1593, 1
1594, 0
1595, 0
1596, 0
1597, 1
1598, 0
1599, 3
1600, 1
1601, 1
1602, 1
1603, 0
1604, 3
1605, 2
1606, 2
1607, 1
1608, 3
1609, 1
1610, 1
1611, 2
1612, 2
1613, 2
1614, 1
1615, 0
1616, 2
1617, 0
1618, 1
1619, 4
1620, 1
1621, 1
1622, 1
1623, 1
1624, 3
1625, 4
1626, 4
1627, 4
1628, 2
1629, 3
1630, 0
1631, 3
1632, 3
1633, 0
1634, 1
1635, 4
1636, 0
1637, 1
1638, 3
1639, 1
1640, 2
1641, 1
1642, 2
1643, 1
1644, 4
1645, 2
1646, 0
1647, 2
1648, 0
1649, 3
1650, 3
1651, 1
1652, 0
1653, 1
1654, 1
1655, 4
1656, 1
1657, 2
1658, 1
1659, 1
1660, 1
1661, 0
1662, 4
1663, 1
1664, 4
1665, 0
1666, 0
1667, 4
1668, 3
1669, 0
1670, 3
1671, 1
1672, 4
1673, 1
1674, 4
1675, 0
1676, 0
1677, 2
1678, 0
1679, 0
1680, 1
1681, 2
1682, 1
1683, 4
1684, 0
1685, 0
1686, 1
1687, 1
1688, 1
1689, 1
1690, 3
1691, 1
1692, 1
1693, 2
1694, 1
1695, 1
1696, 1
1697, 0
1698, 1
1699, 1
1700, 0
1701, 3
1702, 0
1703, 4
1704, 3
1705, 1
1706, 0
1707, 4
1708, 1
1709, 0
1710, 1
1711, 1
1712, 2
1713, 2
1714, 0
1715, 0
1716, 1
1717, 0
1718, 0
1719, 3
1720, 1
1721, 3
1722, 3
1723, 2
1724, 4
1725, 0
1726, 2
1727, 4
1728, 3
1729, 0
1730, 3
1731, 1
1732, 1
1733, 1
1734, 4
1735, 2
1736, 3
1737, 3
1738, 0
1739, 2
1740, 0
1741, 1
1742, 2
1743, 4
1744, 3
1745, 3
1746, 1
1747, 2
1748, 3
1749, 1
1750, 1
1751, 1
1752, 0
1753, 4
1754, 0
1755, 3
1756, 0
1757, 1
1758, 3
1759, 3
1760, 0
1761, 1
1762, 1
1763, 1
1764, 3
1765, 1
1766, 1
1767, 1
1768, 1
1769, 4
1770, 1
1771, 1
1772, 1
1773, 3
1774, 1
1775, 1
1776, 4
1777, 4
1778, 0
1779, 2
1780, 1
1781, 3
1782, 0
1783, 1
1784, 4
1785, 4
1786, 3
1787, 1
1788, 1
1789, 0
1790, 1
1791, 1
1792, 2
1793, 1
1794, 4
1795, 4
1796, 4
1797, 1
1798, 1
1799, 0
1800, 3
1801, 3
1802, 3
1803, 1
1804, 1
1805, 1
1806, 2
1807, 3
1808, 4
1809, 4
1810, 4
1811, 0
1812, 4
1813, 0
1814, 1
1815, 0
1816, 3
1817, 0
1818, 0
1819, 1
1820, 0
1821, 4
1822, 0
1823, 4
1824, 3
1825, 0
1826, 0
1827, 0
1828, 3
1829, 0
1830, 1
1831, 0
1832, 1
1833, 1
1834, 1
1835, 1
1836, 1
1837, 3
1838, 1
1839, 1
1840, 0
1841, 1
1842, 0
1843, 1
1844, 4
1845, 4
1846, 2
1847, 1
1848, 1
1849, 1
1850, 3
1851, 1
1852, 0
1853, 3
1854, 3
1855, 1
1856, 1
1857, 4
1858, 3
1859, 0
1860, 1
1861, 1
1862, 0
1863, 1
1864, 2
1865, 1
1866, 3
1867, 0
1868, 1
1869, 0
1870, 1
1871, 4
1872, 1
1873, 1
1874, 3
1875, 1
1876, 0
1877, 2
1878, 1
1879, 1
1880, 0
1881, 0
1882, 1
1883, 0
1884, 2
1885, 0
1886, 0
1887, 4
1888, 2
1889, 0
1890, 0
1891, 1
1892, 0
1893, 3
1894, 2
1895, 1
1896, 3
1897, 0
1898, 3
1899, 3
1900, 1
1901, 3
1902, 1
1903, 1
1904, 1
1905, 1
1906, 0
1907, 2
1908, 4
1909, 2
1910, 4
1911, 3
1912, 2
1913, 3
1914, 0
1915, 1
1916, 1
1917, 0
1918, 1
1919, 2
1920, 1
1921, 2
1922, 3
1923, 0
1924, 1
1925, 2
1926, 0
1927, 4
1928, 1
1929, 3
1930, 1
1931, 1
1932, 1
1933, 1
1934, 3
1935, 3
1936, 1
1937, 0
1938, 1
1939, 4
1940, 2
1941, 4
1942, 4
1943, 3
1944, 1
1945, 0
1946, 3
1947, 1
1948, 0
1949, 0
1950, 1
1951, 3
1952, 1
1953, 4
1954, 1
1955, 4
1956, 1
1957, 0
1958, 4
1959, 3
1960, 1
1961, 1
1962, 1
1963, 1
1964, 0
1965, 1
1966, 1
1967, 0
1968, 4
1969, 0
1970, 2
1971, 1
1972, 1
1973, 1
1974, 3
1975, 2
1976, 2
1977, 0
1978, 4
1979, 0
1980, 0
1981, 4
1982, 0
1983, 3
1984, 0
1985, 1
1986, 1
1987, 1
1988, 4
1989, 0
1990, 3
1991, 0
1992, 1
1993, 0
1994, 0
1995, 0
1996, 1
1997, 1
1998, 4
1999, 0
2000, 2
2001, 1
2002, 1
2003, 4
2004, 1
2005, 1
2006, 1
2007, 0
2008, 0
2009, 1
2010, 3
2011, 1
2012, 0
2013, 1
2014, 0
2015, 0
2016, 4
2017, 0
2018, 4
2019, 4
2020, 3
2021, 4
2022, 1
2023, 0
2024, 0
2025, 3
2026, 4
2027, 1
2028, 0
2029, 0
2030, 1
2031, 3
2032, 3
2033, 0
2034, 4
2035, 0
2036, 4
2037, 1
2038, 2
2039, 4
2040, 1
2041, 2
2042, 0
2043, 3
2044, 1
2045, 4
2046, 1
2047, 1
2048, 4
2049, 1
2050, 1
2051, 0
2052, 1
2053, 2
2054, 1
2055, 1
2056, 2
2057, 4
2058, 0
2059, 4
2060, 0
2061, 1
2062, 2
2063, 4
2064, 1
2065, 2
2066, 2
2067, 1
2068, 0
2069, 2
2070, 4
2071, 0
2072, 0
2073, 1
2074, 3
2075, 0
2076, 1
2077, 1
2078, 0
2079, 1
2080, 1
2081, 0
2082, 1
2083, 0
2084, 1
2085, 2
2086, 1
2087, 4
2088, 0
2089, 2
2090, 1
2091, 4
2092, 1
2093, 0
2094, 4
2095, 3
2096, 1
2097, 2
2098, 1
2099, 4
2100, 0
2101, 0
2102, 0
2103, 0
2104, 0
2105, 0
2106, 1
2107, 3
2108, 0
2109, 1
2110, 3
2111, 1
2112, 4
2113, 3
2114, 4
2115, 0
2116, 0
2117, 4
2118, 0
2119, 2
2120, 4
2121, 4
2122, 0
2123, 1
2124, 2
2125, 3
2126, 1
2127, 0
2128, 1
2129, 1
2130, 0
2131, 1
2132, 3
2133, 1
2134, 0
2135, 2
2136, 1
2137, 0
2138, 3
2139, 1
2140, 0
2141, 4
2142, 1
2143, 0
2144, 3
2145, 1
2146, 2
2147, 2
2148, 1
2149, 0
2150, 2
2151, 0
2152, 2
2153, 1
2154, 3
2155, 0
2156, 3
2157, 2
2158, 3
2159, 3
2160, 1
2161, 1
2162, 1
2163, 0
2164, 1
2165, 0
2166, 1
2167, 1
2168, 1
2169, 3
2170, 4
2171, 0
2172, 3
2173, 0
2174, 4
2175, 1
2176, 0
2177, 3
2178, 1
2179, 3
2180, 0
2181, 3
2182, 1
2183, 4
2184, 2
2185, 1
2186, 1
2187, 3
2188, 0
2189, 4
2190, 2
2191, 1
2192, 0
2193, 4
2194, 0
2195, 0
2196, 0
2197, 1
2198, 4
2199, 0
2200, 2
2201, 1
2202, 1
2203, 3
2204, 1
2205, 4
2206, 0
2207, 3
2208, 1
2209, 3
2210, 0
2211, 1
2212, 0
2213, 3
2214, 0
2215, 1
2216, 0
2217, 3
2218, 2
2219, 1
2220, 1
2221, 1
2222, 0
2223, 1
2224, 2
2225, 1
2226, 0
2227, 0
2228, 2
2229, 1
2230, 0
2231, 3
2232, 0
2233, 3
2234, 3
2235, 3
2236, 1
2237, 4
2238, 2
2239, 3
2240, 1
2241, 1
2242, 4
2243, 1
2244, 0
2245, 4
2246, 0
2247, 0
2248, 0
2249, 4
2250, 2
2251, 1
2252, 0
2253, 0
2254, 1
2255, 3
2256, 0
2257, 1
2258, 1
2259, 0
2260, 2
2261, 1
2262, 1
2263, 3
2264, 2
2265, 1
2266, 1
2267, 3
2268, 1
2269, 2
2270, 4
2271, 0
2272, 2
2273, 1
2274, 0
2275, 0
2276, 4
2277, 3
2278, 1
2279, 1
2280, 0
2281, 2
2282, 2
2283, 4
2284, 0
2285, 1
2286, 3
2287, 1
2288, 1
2289, 1
2290, 1
2291, 2
2292, 1
2293, 1
2294, 1
2295, 0
2296, 4
2297, 3
2298, 1
2299, 3
2300, 3
2301, 4
2302, 1
2303, 1
2304, 1
2305, 0
2306, 0
2307, 4
2308, 1
2309, 4
2310, 0
2311, 1
2312, 0
2313, 3
2314, 1
2315, 1
2316, 3
2317, 0
2318, 4
2319, 3
2320, 1
2321, 3
2322, 1
2323, 1
2324, 3
2325, 4
2326, 2
2327, 3
2328, 3
2329, 1
2330, 4
2331, 0
2332, 2
2333, 0
2334, 3
2335, 1
2336, 0
2337, 3
2338, 0
2339, 1
2340, 2
2341, 3
2342, 1
2343, 1
2344, 2
2345, 2
2346, 3
2347, 1
2348, 3
2349, 1
2350, 1
2351, 1
2352, 0
2353, 3
2354, 3
2355, 4
2356, 1
2357, 3
2358, 1
2359, 0
2360, 2
2361, 0
2362, 0
2363, 1
2364, 4
2365, 1
2366, 0
2367, 3
2368, 2
2369, 4
2370, 0
2371, 0
2372, 4
2373, 4
2374, 0
2375, 4
2376, 3
2377, 0
2378, 1
2379, 1
2380, 3
2381, 1
2382, 1
2383, 1
2384, 0
2385, 1
2386, 4
2387, 2
2388, 0
2389, 3
2390, 0
2391, 4
2392, 0
2393, 0
2394, 1
2395, 3
2396, 1
2397, 1
2398, 3
2399, 4
2400, 4
2401, 4
2402, 1
2403, 1
2404, 0
2405, 0
2406, 1
2407, 4
2408, 0
2409, 0
2410, 0
2411, 2
2412, 2
2413, 2
2414, 1
2415, 3
2416, 4
2417, 1
2418, 1
2419, 3
2420, 1
2421, 0
2422, 1
2423, 1
2424, 1
2425, 4
2426, 2
2427, 1
2428, 1
2429, 0
2430, 0
2431, 4
2432, 2
2433, 0
2434, 4
2435, 1
2436, 0
2437, 2
2438, 1
2439, 2
2440, 0
2441, 4
2442, 3
2443, 0
2444, 1
2445, 1
2446, 2
2447, 0
2448, 2
2449, 1
2450, 1
2451, 1
2452, 1
2453, 2
2454, 1
2455, 1
2456, 1
2457, 3
2458, 2
2459, 0
2460, 1
2461, 3
2462, 3
2463, 1
2464, 1
2465, 1
2466, 0
2467, 1
2468, 1
2469, 2
2470, 3
2471, 3
2472, 1
2473, 3
2474, 0
2475, 1
2476, 1
2477, 0
2478, 1
2479, 4
2480, 3
2481, 0
2482, 1
2483, 4
2484, 0
2485, 3
2486, 0
2487, 1
2488, 2
2489, 0
2490, 0
2491, 3
2492, 1
2493, 1
2494, 1
2495, 1
2496, 1
2497, 1
